ratio,sampling_round,parent_edc_group,decoy_graph_id
10,1,19,283
10,1,19,277
10,1,19,280
10,2,19,282
10,2,19,286
10,2,19,284
10,2,19,279
10,2,19,285
10,2,19,280
10,2,19,281
10,2,19,277
10,2,19,278
10,2,19,283
10,3,19,286
10,3,19,280
10,3,19,283
10,3,19,277
10,3,19,282
10,3,19,278
10,3,19,279
10,3,19,281
10,3,19,285
10,3,19,284
10,4,19,279
10,4,19,277
10,4,19,280
10,4,19,282
10,4,19,283
10,4,19,286
10,4,19,284
10,4,19,278
10,4,19,285
10,4,19,281
10,5,19,284
10,5,19,283
10,5,19,277
10,5,19,282
10,5,19,281
10,5,19,286
10,5,19,280
10,5,19,285
10,5,19,279
10,5,19,278
10,6,19,280
10,6,19,281
10,6,19,284
10,6,19,277
10,6,19,286
10,6,19,279
10,6,19,278
10,6,19,283
10,6,19,285
10,6,19,282
10,7,19,280
10,7,19,283
10,7,19,284
10,7,19,282
10,7,19,277
10,7,19,279
10,7,19,285
10,7,19,286
10,7,19,281
10,7,19,278
10,8,19,284
10,8,19,283
10,8,19,281
10,8,19,286
10,8,19,279
10,8,19,285
10,8,19,280
10,8,19,277
10,8,19,278
10,8,19,282
10,9,19,285
10,9,19,282
10,9,19,278
10,9,19,281
10,9,19,280
10,9,19,277
10,9,19,286
10,9,19,279
10,9,19,284
10,9,19,283
10,10,19,282
10,10,19,283
10,10,19,277
10,10,19,285
10,10,19,279
10,10,19,281
10,10,19,278
10,10,19,280
10,10,19,286
10,10,19,284
10,11,19,277
10,11,19,286
10,11,19,281
10,11,19,284
10,11,19,285
10,11,19,279
10,11,19,280
10,11,19,278
10,11,19,283
10,11,19,282
10,12,19,277
10,12,19,286
10,12,19,281
10,12,19,283
10,12,19,284
10,12,19,282
10,12,19,278
10,12,19,279
10,12,19,285
10,12,19,280
10,13,19,283
10,13,19,284
10,13,19,286
10,13,19,279
10,13,19,278
10,13,19,277
10,13,19,285
10,13,19,282
10,13,19,280
10,13,19,281
10,14,19,285
10,14,19,286
10,14,19,283
10,14,19,278
10,14,19,284
10,14,19,277
10,14,19,279
10,14,19,282
10,14,19,281
10,14,19,280
10,15,19,278
10,15,19,285
10,15,19,280
10,15,19,282
10,15,19,279
10,15,19,281
10,15,19,277
10,15,19,284
10,15,19,286
10,15,19,283
10,16,19,277
10,16,19,286
10,16,19,283
10,16,19,284
10,16,19,280
10,16,19,279
10,16,19,281
10,16,19,282
10,16,19,278
10,16,19,285
10,17,19,283
10,17,19,278
10,17,19,284
10,17,19,279
10,17,19,285
10,17,19,280
10,17,19,282
10,17,19,281
10,17,19,277
10,17,19,286
10,18,19,286
10,18,19,278
10,18,19,281
10,18,19,280
10,18,19,285
10,18,19,279
10,18,19,284
10,18,19,282
10,18,19,277
10,18,19,283
10,19,19,277
10,19,19,283
10,19,19,282
10,19,19,285
10,19,19,280
10,19,19,278
10,19,19,281
10,19,19,279
10,19,19,284
10,19,19,286
10,20,19,278
10,20,19,285
10,20,19,283
10,20,19,280
10,20,19,277
10,20,19,279
10,20,19,284
10,20,19,281
10,20,19,282
10,20,19,286
10,21,19,284
10,21,19,281
10,21,19,282
10,21,19,286
10,21,19,277
10,21,19,279
10,21,19,285
10,21,19,283
10,21,19,278
10,21,19,280
10,22,19,277
10,22,19,283
10,22,19,279
10,22,19,280
10,22,19,281
10,22,19,284
10,22,19,286
10,22,19,278
10,22,19,282
10,22,19,285
10,23,19,280
10,23,19,279
10,23,19,284
10,23,19,277
10,23,19,283
10,23,19,278
10,23,19,282
10,23,19,285
10,23,19,286
10,23,19,281
10,24,19,284
10,24,19,277
10,24,19,281
10,24,19,286
10,24,19,279
10,24,19,282
10,24,19,283
10,24,19,285
10,24,19,278
10,24,19,280
10,25,19,280
10,25,19,284
10,25,19,285
10,25,19,281
10,25,19,283
10,25,19,277
10,25,19,286
10,25,19,278
10,25,19,282
10,25,19,279
10,26,19,277
10,26,19,278
10,26,19,283
10,26,19,284
10,26,19,285
10,26,19,286
10,26,19,281
10,26,19,282
10,26,19,279
10,26,19,280
10,27,19,283
10,27,19,285
10,27,19,281
10,27,19,284
10,27,19,282
10,27,19,280
10,27,19,278
10,27,19,277
10,27,19,279
10,27,19,286
10,28,19,280
10,28,19,278
10,28,19,283
10,28,19,286
10,28,19,281
10,28,19,277
10,28,19,284
10,28,19,279
10,28,19,285
10,28,19,282
10,29,19,281
10,29,19,283
10,29,19,285
10,29,19,282
10,29,19,279
10,29,19,280
10,29,19,284
10,29,19,277
10,29,19,286
10,29,19,278
10,30,19,277
10,30,19,281
10,30,19,282
10,30,19,283
10,30,19,278
10,30,19,286
10,30,19,280
10,30,19,279
10,30,19,285
10,30,19,284
10,31,19,283
10,31,19,280
10,31,19,278
10,31,19,279
10,31,19,286
10,31,19,285
10,31,19,282
10,31,19,281
10,31,19,284
10,31,19,277
10,32,19,283
10,32,19,284
10,32,19,277
10,32,19,279
10,32,19,278
10,32,19,286
10,32,19,282
10,32,19,281
10,32,19,280
10,32,19,285
10,33,19,280
10,33,19,282
10,33,19,277
10,33,19,285
10,33,19,279
10,33,19,278
10,33,19,284
10,33,19,286
10,33,19,283
10,33,19,281
10,34,19,280
10,34,19,277
10,34,19,285
10,34,19,282
10,34,19,284
10,34,19,281
10,34,19,278
10,34,19,286
10,34,19,279
10,34,19,283
10,35,19,277
10,35,19,283
10,35,19,284
10,35,19,278
10,35,19,285
10,35,19,279
10,35,19,286
10,35,19,280
10,35,19,282
10,35,19,281
10,36,19,285
10,36,19,280
10,36,19,278
10,36,19,277
10,36,19,286
10,36,19,282
10,36,19,284
10,36,19,279
10,36,19,281
10,36,19,283
10,37,19,285
10,37,19,286
10,37,19,283
10,37,19,281
10,37,19,279
10,37,19,280
10,37,19,284
10,37,19,278
10,37,19,282
10,37,19,277
10,38,19,282
10,38,19,284
10,38,19,281
10,38,19,286
10,38,19,280
10,38,19,283
10,38,19,285
10,38,19,278
10,38,19,277
10,38,19,279
10,39,19,285
10,39,19,278
10,39,19,286
10,39,19,281
10,39,19,277
10,39,19,282
10,39,19,280
10,39,19,284
10,39,19,279
10,39,19,283
10,40,19,278
10,40,19,282
10,40,19,283
10,40,19,277
10,40,19,280
10,40,19,285
10,40,19,284
10,40,19,281
10,40,19,286
10,40,19,279
10,41,19,279
10,41,19,282
10,41,19,286
10,41,19,280
10,41,19,278
10,41,19,281
10,41,19,284
10,41,19,283
10,41,19,277
10,41,19,285
10,42,19,284
10,42,19,281
10,42,19,283
10,42,19,277
10,42,19,286
10,42,19,278
10,42,19,282
10,42,19,280
10,42,19,279
10,42,19,285
10,43,19,280
10,43,19,285
10,43,19,283
10,43,19,278
10,43,19,282
10,43,19,279
10,43,19,277
10,43,19,286
10,43,19,281
10,43,19,284
10,44,19,281
10,44,19,280
10,44,19,285
10,44,19,279
10,44,19,283
10,44,19,284
10,44,19,278
10,44,19,282
10,44,19,277
10,44,19,286
10,45,19,283
10,45,19,285
10,45,19,278
10,45,19,284
10,45,19,277
10,45,19,281
10,45,19,279
10,45,19,280
10,45,19,286
10,45,19,282
10,46,19,285
10,46,19,280
10,46,19,286
10,46,19,281
10,46,19,279
10,46,19,277
10,46,19,282
10,46,19,284
10,46,19,283
10,46,19,278
10,47,19,284
10,47,19,286
10,47,19,282
10,47,19,283
10,47,19,278
10,47,19,279
10,47,19,280
10,47,19,277
10,47,19,281
10,47,19,285
10,48,19,283
10,48,19,284
10,48,19,282
10,48,19,286
10,48,19,285
10,48,19,281
10,48,19,279
10,48,19,280
10,48,19,278
10,48,19,277
10,49,19,282
10,49,19,285
10,49,19,284
10,49,19,278
10,49,19,279
10,49,19,280
10,49,19,286
10,49,19,281
10,49,19,277
10,49,19,283
10,50,19,285
10,50,19,281
10,50,19,284
10,50,19,278
10,50,19,279
10,50,19,286
10,50,19,277
10,50,19,280
10,50,19,283
10,50,19,282
10,1,20,287
10,1,20,288
10,1,20,291
10,1,20,295
10,1,20,296
10,1,20,292
10,1,20,289
10,1,20,293
10,1,20,290
10,1,20,294
10,2,20,296
10,2,20,290
10,2,20,289
10,2,20,293
10,2,20,291
10,2,20,294
10,2,20,295
10,2,20,292
10,2,20,288
10,2,20,287
10,3,20,290
10,3,20,294
10,3,20,295
10,3,20,289
10,3,20,296
10,3,20,293
10,3,20,291
10,3,20,292
10,3,20,287
10,3,20,288
10,4,20,287
10,4,20,295
10,4,20,294
10,4,20,296
10,4,20,291
10,4,20,289
10,4,20,290
10,4,20,293
10,4,20,288
10,4,20,292
10,5,20,289
10,5,20,296
10,5,20,292
10,5,20,287
10,5,20,291
10,5,20,288
10,5,20,294
10,5,20,290
10,5,20,295
10,5,20,293
10,6,20,287
10,6,20,291
10,6,20,292
10,6,20,288
10,6,20,295
10,6,20,296
10,6,20,289
10,6,20,290
10,6,20,293
10,6,20,294
10,7,20,290
10,7,20,291
10,7,20,294
10,7,20,295
10,7,20,293
10,7,20,288
10,7,20,289
10,7,20,292
10,7,20,296
10,7,20,287
10,8,20,291
10,8,20,294
10,8,20,289
10,8,20,288
10,8,20,295
10,8,20,293
10,8,20,290
10,8,20,292
10,8,20,296
10,8,20,287
10,9,20,296
10,9,20,287
10,9,20,289
10,9,20,295
10,9,20,293
10,9,20,292
10,9,20,288
10,9,20,290
10,9,20,291
10,9,20,294
10,10,20,291
10,10,20,287
10,10,20,296
10,10,20,289
10,10,20,288
10,10,20,292
10,10,20,290
10,10,20,293
10,10,20,295
10,10,20,294
10,11,20,290
10,11,20,296
10,11,20,288
10,11,20,292
10,11,20,289
10,11,20,295
10,11,20,291
10,11,20,287
10,11,20,294
10,11,20,293
10,12,20,288
10,12,20,293
10,12,20,294
10,12,20,290
10,12,20,295
10,12,20,289
10,12,20,287
10,12,20,296
10,12,20,291
10,12,20,292
10,13,20,290
10,13,20,288
10,13,20,294
10,13,20,293
10,13,20,292
10,13,20,289
10,13,20,296
10,13,20,295
10,13,20,287
10,13,20,291
10,14,20,295
10,14,20,289
10,14,20,294
10,14,20,287
10,14,20,296
10,14,20,291
10,14,20,292
10,14,20,288
10,14,20,293
10,14,20,290
10,15,20,293
10,15,20,295
10,15,20,296
10,15,20,291
10,15,20,289
10,15,20,288
10,15,20,292
10,15,20,290
10,15,20,294
10,15,20,287
10,16,20,295
10,16,20,288
10,16,20,289
10,16,20,292
10,16,20,287
10,16,20,291
10,16,20,296
10,16,20,290
10,16,20,294
10,16,20,293
10,17,20,295
10,17,20,296
10,17,20,291
10,17,20,292
10,17,20,290
10,17,20,288
10,17,20,287
10,17,20,289
10,17,20,294
10,17,20,293
10,18,20,291
10,18,20,296
10,18,20,294
10,18,20,290
10,18,20,289
10,18,20,293
10,18,20,287
10,18,20,288
10,18,20,295
10,18,20,292
10,19,20,296
10,19,20,287
10,19,20,293
10,19,20,291
10,19,20,289
10,19,20,290
10,19,20,292
10,19,20,295
10,19,20,294
10,19,20,288
10,20,20,292
10,20,20,294
10,20,20,289
10,20,20,290
10,20,20,287
10,20,20,296
10,20,20,295
10,20,20,288
10,20,20,291
10,20,20,293
10,21,20,294
10,21,20,289
10,21,20,295
10,21,20,292
10,21,20,288
10,21,20,291
10,21,20,293
10,21,20,287
10,21,20,290
10,21,20,296
10,22,20,294
10,22,20,293
10,22,20,289
10,22,20,288
10,22,20,290
10,22,20,295
10,22,20,296
10,22,20,292
10,22,20,287
10,22,20,291
10,23,20,292
10,23,20,287
10,23,20,294
10,23,20,295
10,23,20,293
10,23,20,289
10,23,20,288
10,23,20,290
10,23,20,291
10,23,20,296
10,24,20,295
10,24,20,290
10,24,20,294
10,24,20,288
10,24,20,289
10,24,20,293
10,24,20,291
10,24,20,287
10,24,20,296
10,24,20,292
10,25,20,294
10,25,20,293
10,25,20,289
10,25,20,292
10,25,20,291
10,25,20,295
10,25,20,288
10,25,20,290
10,25,20,296
10,25,20,287
10,26,20,289
10,26,20,287
10,26,20,291
10,26,20,296
10,26,20,292
10,26,20,293
10,26,20,294
10,26,20,295
10,26,20,290
10,26,20,288
10,27,20,295
10,27,20,294
10,27,20,290
10,27,20,293
10,27,20,288
10,27,20,287
10,27,20,289
10,27,20,291
10,27,20,296
10,27,20,292
10,28,20,291
10,28,20,296
10,28,20,290
10,28,20,288
10,28,20,287
10,28,20,293
10,28,20,295
10,28,20,292
10,28,20,294
10,28,20,289
10,29,20,288
10,29,20,294
10,29,20,289
10,29,20,292
10,29,20,290
10,29,20,293
10,29,20,287
10,29,20,291
10,29,20,296
10,29,20,295
10,30,20,294
10,30,20,296
10,30,20,288
10,30,20,295
10,30,20,293
10,30,20,290
10,30,20,287
10,30,20,289
10,30,20,291
10,30,20,292
10,31,20,293
10,31,20,290
10,31,20,296
10,31,20,292
10,31,20,291
10,31,20,295
10,31,20,294
10,31,20,289
10,31,20,287
10,31,20,288
10,32,20,294
10,32,20,295
10,32,20,296
10,32,20,291
10,32,20,287
10,32,20,288
10,32,20,290
10,32,20,292
10,32,20,289
10,32,20,293
10,33,20,294
10,33,20,292
10,33,20,291
10,33,20,295
10,33,20,293
10,33,20,288
10,33,20,296
10,33,20,290
10,33,20,287
10,33,20,289
10,34,20,292
10,34,20,293
10,34,20,287
10,34,20,291
10,34,20,296
10,34,20,288
10,34,20,290
10,34,20,289
10,34,20,294
10,34,20,295
10,35,20,290
10,35,20,292
10,35,20,289
10,35,20,287
10,35,20,288
10,35,20,291
10,35,20,293
10,35,20,294
10,35,20,295
10,35,20,296
10,36,20,296
10,36,20,292
10,36,20,290
10,36,20,295
10,36,20,288
10,36,20,294
10,36,20,291
10,36,20,289
10,36,20,293
10,36,20,287
10,37,20,288
10,37,20,293
10,37,20,294
10,37,20,296
10,37,20,295
10,37,20,292
10,37,20,289
10,37,20,290
10,37,20,287
10,37,20,291
10,38,20,296
10,38,20,290
10,38,20,295
10,38,20,291
10,38,20,288
10,38,20,287
10,38,20,292
10,38,20,293
10,38,20,289
10,38,20,294
10,39,20,287
10,39,20,292
10,39,20,293
10,39,20,290
10,39,20,294
10,39,20,289
10,39,20,295
10,39,20,296
10,39,20,291
10,39,20,288
10,40,20,292
10,40,20,295
10,40,20,290
10,40,20,291
10,40,20,287
10,40,20,289
10,40,20,294
10,40,20,288
10,40,20,293
10,40,20,296
10,41,20,290
10,41,20,291
10,41,20,289
10,41,20,293
10,41,20,296
10,41,20,287
10,41,20,292
10,41,20,294
10,41,20,288
10,41,20,295
10,42,20,293
10,42,20,289
10,42,20,287
10,42,20,291
10,42,20,288
10,42,20,292
10,42,20,296
10,42,20,290
10,42,20,295
10,42,20,294
10,43,20,290
10,43,20,296
10,43,20,287
10,43,20,292
10,43,20,294
10,43,20,293
10,43,20,291
10,43,20,289
10,43,20,288
10,43,20,295
10,44,20,292
10,44,20,295
10,44,20,294
10,44,20,288
10,44,20,289
10,44,20,291
10,44,20,293
10,44,20,287
10,44,20,290
10,44,20,296
10,45,20,287
10,45,20,293
10,45,20,295
10,45,20,296
10,45,20,289
10,45,20,294
10,45,20,291
10,45,20,292
10,45,20,288
10,45,20,290
10,46,20,289
10,46,20,293
10,46,20,292
10,46,20,288
10,46,20,290
10,46,20,296
10,46,20,287
10,46,20,295
10,46,20,291
10,46,20,294
10,47,20,291
10,47,20,287
10,47,20,289
10,47,20,290
10,47,20,293
10,47,20,296
10,47,20,295
10,47,20,292
10,47,20,294
10,47,20,288
10,48,20,293
10,48,20,288
10,48,20,290
10,48,20,287
10,48,20,291
10,48,20,294
10,48,20,292
10,48,20,289
10,48,20,295
10,48,20,296
10,49,20,292
10,49,20,291
10,49,20,295
10,49,20,289
10,49,20,296
10,49,20,293
10,49,20,290
10,49,20,294
10,49,20,287
10,49,20,288
10,50,20,294
10,50,20,296
10,50,20,289
10,50,20,291
10,50,20,293
10,50,20,292
10,50,20,288
10,50,20,290
10,50,20,287
10,50,20,295
10,1,21,306
10,1,21,299
10,1,21,302
10,1,21,304
10,1,21,301
10,1,21,297
10,1,21,305
10,1,21,300
10,1,21,298
10,1,21,303
10,2,21,304
10,2,21,300
10,2,21,297
10,2,21,299
10,2,21,305
10,2,21,301
10,2,21,303
10,2,21,298
10,2,21,306
10,2,21,302
10,3,21,303
10,3,21,298
10,3,21,297
10,3,21,299
10,3,21,306
10,3,21,300
10,3,21,304
10,3,21,301
10,3,21,302
10,3,21,305
10,4,21,299
10,4,21,301
10,4,21,303
10,4,21,298
10,4,21,306
10,4,21,305
10,4,21,304
10,4,21,302
10,4,21,300
10,4,21,297
10,5,21,302
10,5,21,306
10,5,21,305
10,5,21,300
10,5,21,299
10,5,21,303
10,5,21,298
10,5,21,304
10,5,21,301
10,5,21,297
10,6,21,301
10,6,21,305
10,6,21,303
10,6,21,300
10,6,21,304
10,6,21,302
10,6,21,306
10,6,21,298
10,6,21,299
10,6,21,297
10,7,21,305
10,7,21,299
10,7,21,303
10,7,21,302
10,7,21,300
10,7,21,297
10,7,21,301
10,7,21,304
10,7,21,306
10,7,21,298
10,8,21,300
10,8,21,306
10,8,21,301
10,8,21,303
10,8,21,299
10,8,21,305
10,8,21,298
10,8,21,302
10,8,21,297
10,8,21,304
10,9,21,301
10,9,21,302
10,9,21,304
10,9,21,306
10,9,21,299
10,9,21,303
10,9,21,305
10,9,21,300
10,9,21,298
10,9,21,297
10,10,21,304
10,10,21,299
10,10,21,300
10,10,21,305
10,10,21,302
10,10,21,298
10,10,21,301
10,10,21,306
10,10,21,297
10,10,21,303
10,11,21,306
10,11,21,304
10,11,21,299
10,11,21,301
10,11,21,305
10,11,21,298
10,11,21,297
10,11,21,302
10,11,21,300
10,11,21,303
10,12,21,300
10,12,21,299
10,12,21,297
10,12,21,302
10,12,21,303
10,12,21,298
10,12,21,301
10,12,21,306
10,12,21,304
10,12,21,305
10,13,21,306
10,13,21,298
10,13,21,297
10,13,21,300
10,13,21,305
10,13,21,303
10,13,21,304
10,13,21,299
10,13,21,301
10,13,21,302
10,14,21,299
10,14,21,303
10,14,21,305
10,14,21,297
10,14,21,304
10,14,21,298
10,14,21,300
10,14,21,302
10,14,21,301
10,14,21,306
10,15,21,299
10,15,21,304
10,15,21,303
10,15,21,306
10,15,21,302
10,15,21,300
10,15,21,298
10,15,21,305
10,15,21,301
10,15,21,297
10,16,21,306
10,16,21,304
10,16,21,299
10,16,21,297
10,16,21,298
10,16,21,305
10,16,21,300
10,16,21,303
10,16,21,302
10,16,21,301
10,17,21,306
10,17,21,301
10,17,21,305
10,17,21,302
10,17,21,299
10,17,21,303
10,17,21,297
10,17,21,300
10,17,21,304
10,17,21,298
10,18,21,298
10,18,21,297
10,18,21,304
10,18,21,301
10,18,21,306
10,18,21,305
10,18,21,302
10,18,21,303
10,18,21,299
10,18,21,300
10,19,21,298
10,19,21,301
10,19,21,300
10,19,21,299
10,19,21,305
10,19,21,297
10,19,21,302
10,19,21,303
10,19,21,306
10,19,21,304
10,20,21,301
10,20,21,305
10,20,21,302
10,20,21,298
10,20,21,300
10,20,21,299
10,20,21,297
10,20,21,303
10,20,21,306
10,20,21,304
10,21,21,303
10,21,21,304
10,21,21,297
10,21,21,305
10,21,21,300
10,21,21,299
10,21,21,302
10,21,21,306
10,21,21,301
10,21,21,298
10,22,21,301
10,22,21,302
10,22,21,297
10,22,21,299
10,22,21,306
10,22,21,303
10,22,21,298
10,22,21,300
10,22,21,305
10,22,21,304
10,23,21,297
10,23,21,302
10,23,21,306
10,23,21,303
10,23,21,300
10,23,21,304
10,23,21,305
10,23,21,301
10,23,21,299
10,23,21,298
10,24,21,301
10,24,21,300
10,24,21,304
10,24,21,306
10,24,21,302
10,24,21,305
10,24,21,299
10,24,21,298
10,24,21,303
10,24,21,297
10,25,21,301
10,25,21,306
10,25,21,300
10,25,21,297
10,25,21,299
10,25,21,305
10,25,21,304
10,25,21,302
10,25,21,303
10,25,21,298
10,26,21,300
10,26,21,299
10,26,21,302
10,26,21,305
10,26,21,306
10,26,21,301
10,26,21,298
10,26,21,297
10,26,21,304
10,26,21,303
10,27,21,305
10,27,21,298
10,27,21,299
10,27,21,301
10,27,21,302
10,27,21,304
10,27,21,297
10,27,21,300
10,27,21,303
10,27,21,306
10,28,21,304
10,28,21,306
10,28,21,302
10,28,21,299
10,28,21,301
10,28,21,298
10,28,21,300
10,28,21,303
10,28,21,305
10,28,21,297
10,29,21,298
10,29,21,303
10,29,21,301
10,29,21,300
10,29,21,305
10,29,21,306
10,29,21,299
10,29,21,302
10,29,21,304
10,29,21,297
10,30,21,303
10,30,21,305
10,30,21,300
10,30,21,302
10,30,21,301
10,30,21,298
10,30,21,299
10,30,21,297
10,30,21,306
10,30,21,304
10,31,21,301
10,31,21,303
10,31,21,302
10,31,21,305
10,31,21,298
10,31,21,300
10,31,21,304
10,31,21,299
10,31,21,306
10,31,21,297
10,32,21,303
10,32,21,298
10,32,21,304
10,32,21,301
10,32,21,299
10,32,21,297
10,32,21,300
10,32,21,306
10,32,21,302
10,32,21,305
10,33,21,304
10,33,21,297
10,33,21,302
10,33,21,303
10,33,21,301
10,33,21,305
10,33,21,298
10,33,21,299
10,33,21,306
10,33,21,300
10,34,21,297
10,34,21,302
10,34,21,300
10,34,21,301
10,34,21,303
10,34,21,306
10,34,21,305
10,34,21,298
10,34,21,304
10,34,21,299
10,35,21,303
10,35,21,304
10,35,21,298
10,35,21,299
10,35,21,306
10,35,21,297
10,35,21,302
10,35,21,305
10,35,21,301
10,35,21,300
10,36,21,305
10,36,21,299
10,36,21,297
10,36,21,301
10,36,21,306
10,36,21,304
10,36,21,298
10,36,21,300
10,36,21,303
10,36,21,302
10,37,21,305
10,37,21,298
10,37,21,306
10,37,21,297
10,37,21,304
10,37,21,302
10,37,21,300
10,37,21,301
10,37,21,299
10,37,21,303
10,38,21,306
10,38,21,303
10,38,21,299
10,38,21,297
10,38,21,300
10,38,21,302
10,38,21,304
10,38,21,301
10,38,21,305
10,38,21,298
10,39,21,297
10,39,21,299
10,39,21,303
10,39,21,304
10,39,21,306
10,39,21,300
10,39,21,301
10,39,21,302
10,39,21,298
10,39,21,305
10,40,21,304
10,40,21,299
10,40,21,301
10,40,21,297
10,40,21,300
10,40,21,298
10,40,21,303
10,40,21,306
10,40,21,302
10,40,21,305
10,41,21,303
10,41,21,297
10,41,21,300
10,41,21,298
10,41,21,305
10,41,21,302
10,41,21,306
10,41,21,304
10,41,21,301
10,41,21,299
10,42,21,302
10,42,21,297
10,42,21,304
10,42,21,301
10,42,21,305
10,42,21,306
10,42,21,298
10,42,21,299
10,42,21,303
10,42,21,300
10,43,21,306
10,43,21,300
10,43,21,298
10,43,21,305
10,43,21,304
10,43,21,297
10,43,21,302
10,43,21,299
10,43,21,301
10,43,21,303
10,44,21,298
10,44,21,299
10,44,21,303
10,44,21,304
10,44,21,297
10,44,21,301
10,44,21,302
10,44,21,305
10,44,21,306
10,44,21,300
10,45,21,302
10,45,21,299
10,45,21,305
10,45,21,298
10,45,21,300
10,45,21,297
10,45,21,304
10,45,21,301
10,45,21,306
10,45,21,303
10,46,21,297
10,46,21,306
10,46,21,299
10,46,21,298
10,46,21,304
10,46,21,305
10,46,21,301
10,46,21,300
10,46,21,303
10,46,21,302
10,47,21,300
10,47,21,305
10,47,21,299
10,47,21,301
10,47,21,297
10,47,21,306
10,47,21,304
10,47,21,302
10,47,21,303
10,47,21,298
10,48,21,299
10,48,21,306
10,48,21,304
10,48,21,302
10,48,21,297
10,48,21,305
10,48,21,300
10,48,21,301
10,48,21,298
10,48,21,303
10,49,21,297
10,49,21,298
10,49,21,306
10,49,21,305
10,49,21,304
10,49,21,299
10,49,21,303
10,49,21,301
10,49,21,302
10,49,21,300
10,50,21,301
10,50,21,300
10,50,21,304
10,50,21,299
10,50,21,302
10,50,21,305
10,50,21,298
10,50,21,297
10,50,21,303
10,50,21,306
10,1,22,309
10,1,22,315
10,1,22,314
10,1,22,310
10,1,22,313
10,1,22,307
10,1,22,312
10,1,22,308
10,1,22,311
10,1,22,316
10,2,22,316
10,2,22,313
10,2,22,314
10,2,22,311
10,2,22,307
10,2,22,308
10,2,22,310
10,2,22,312
10,2,22,315
10,2,22,309
10,3,22,314
10,3,22,307
10,3,22,308
10,3,22,310
10,3,22,313
10,3,22,311
10,3,22,315
10,3,22,309
10,3,22,316
10,3,22,312
10,4,22,309
10,4,22,316
10,4,22,313
10,4,22,310
10,4,22,308
10,4,22,314
10,4,22,311
10,4,22,312
10,4,22,307
10,4,22,315
10,5,22,309
10,5,22,307
10,5,22,315
10,5,22,314
10,5,22,313
10,5,22,310
10,5,22,312
10,5,22,311
10,5,22,308
10,5,22,316
10,6,22,307
10,6,22,313
10,6,22,311
10,6,22,314
10,6,22,308
10,6,22,315
10,6,22,312
10,6,22,309
10,6,22,310
10,6,22,316
10,7,22,308
10,7,22,315
10,7,22,307
10,7,22,310
10,7,22,313
10,7,22,311
10,7,22,314
10,7,22,309
10,7,22,312
10,7,22,316
10,8,22,311
10,8,22,315
10,8,22,310
10,8,22,316
10,8,22,308
10,8,22,307
10,8,22,314
10,8,22,309
10,8,22,312
10,8,22,313
10,9,22,311
10,9,22,307
10,9,22,310
10,9,22,308
10,9,22,309
10,9,22,314
10,9,22,312
10,9,22,315
10,9,22,316
10,9,22,313
10,10,22,316
10,10,22,311
10,10,22,310
10,10,22,314
10,10,22,307
10,10,22,313
10,10,22,309
10,10,22,315
10,10,22,312
10,10,22,308
10,11,22,316
10,11,22,312
10,11,22,311
10,11,22,315
10,11,22,308
10,11,22,313
10,11,22,310
10,11,22,309
10,11,22,314
10,11,22,307
10,12,22,313
10,12,22,310
10,12,22,314
10,12,22,308
10,12,22,307
10,12,22,311
10,12,22,315
10,12,22,316
10,12,22,309
10,12,22,312
10,13,22,313
10,13,22,307
10,13,22,316
10,13,22,314
10,13,22,309
10,13,22,315
10,13,22,311
10,13,22,312
10,13,22,310
10,13,22,308
10,14,22,308
10,14,22,312
10,14,22,309
10,14,22,310
10,14,22,311
10,14,22,307
10,14,22,316
10,14,22,315
10,14,22,314
10,14,22,313
10,15,22,312
10,15,22,315
10,15,22,314
10,15,22,316
10,15,22,311
10,15,22,307
10,15,22,308
10,15,22,313
10,15,22,310
10,15,22,309
10,16,22,307
10,16,22,314
10,16,22,308
10,16,22,315
10,16,22,312
10,16,22,313
10,16,22,310
10,16,22,316
10,16,22,309
10,16,22,311
10,17,22,315
10,17,22,316
10,17,22,310
10,17,22,314
10,17,22,308
10,17,22,307
10,17,22,312
10,17,22,313
10,17,22,311
10,17,22,309
10,18,22,311
10,18,22,315
10,18,22,307
10,18,22,310
10,18,22,314
10,18,22,308
10,18,22,316
10,18,22,313
10,18,22,309
10,18,22,312
10,19,22,307
10,19,22,315
10,19,22,314
10,19,22,308
10,19,22,311
10,19,22,309
10,19,22,312
10,19,22,310
10,19,22,316
10,19,22,313
10,20,22,315
10,20,22,314
10,20,22,310
10,20,22,316
10,20,22,311
10,20,22,309
10,20,22,313
10,20,22,312
10,20,22,308
10,20,22,307
10,21,22,311
10,21,22,316
10,21,22,308
10,21,22,307
10,21,22,314
10,21,22,313
10,21,22,309
10,21,22,315
10,21,22,310
10,21,22,312
10,22,22,314
10,22,22,311
10,22,22,312
10,22,22,316
10,22,22,307
10,22,22,315
10,22,22,308
10,22,22,310
10,22,22,313
10,22,22,309
10,23,22,312
10,23,22,315
10,23,22,316
10,23,22,308
10,23,22,314
10,23,22,309
10,23,22,310
10,23,22,313
10,23,22,307
10,23,22,311
10,24,22,309
10,24,22,314
10,24,22,308
10,24,22,316
10,24,22,313
10,24,22,315
10,24,22,312
10,24,22,311
10,24,22,307
10,24,22,310
10,25,22,316
10,25,22,309
10,25,22,307
10,25,22,313
10,25,22,314
10,25,22,312
10,25,22,310
10,25,22,311
10,25,22,308
10,25,22,315
10,26,22,313
10,26,22,311
10,26,22,309
